id,nome,tipoEstacao,codigoAdicional,codigoNomeBacia,codigoNomeSubBacia,nomeRio,nomeEstado,nomeMunicipio,responsavelSigla,operadoraSigla,areaDrenagem,latitude,longitude,altitude
10042000,PUENTE TOCACHE,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO HUALLAGUA,PERU,PERU,SENAMHI-PERU,SENAMHI-PERU,23100.0,-8.18444444444444,-76.5077777777778,508.0
10042900,REQUENA - BIAVO,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO SOLIMÕES-AMAZONAS,PERU,PERU,SENAMHI-PERU,SENAMHI-PERU,5150.0,-7.26666666666667,-76.5,290.0
10043000,PICOTA,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO HUALLAGUA,PERU,PERU,SENAMHI-PERU,SENAMHI-PERU,56400.0,-6.88333333333333,-76.3666666666667,220.0
10043200,DESAGUADERO LAGUNA SAUCE,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO SOLIMÕES-AMAZONAS,PERU,PERU,SENAMHI-PERU,SENAMHI-PERU,143.0,-6.71666666666667,-76.25,615.0
10043300,SHANAO,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO SOLIMÕES-AMAZONAS,PERU,PERU,SENAMHI-PERU,SENAMHI-PERU,8460.0,-6.43333333333333,-76.6,300.0
10043400,CUMBAZA,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO SOLIMÕES-AMAZONAS,PERU,PERU,SENAMHI-PERU,SENAMHI-PERU,24.2,-6.46666666666667,-76.3833333333333,285.0
10043500,LAGUNA SAUCE,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO SOLIMÕES-AMAZONAS,PERU,PERU,SENAMHI-PERU,SENAMHI-PERU,143.0,-6.71666666666667,-76.2502777777778,618.0
10043600,CHAZUTA,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO HUALLAGUA,PERU,PERU,SENAMHI-PERU,SENAMHI-PERU,68300.0,-6.57,-76.12,200.0
10044000,PUENTE AGUAYTIA,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO SOLIMÕES-AMAZONAS,PERU,PERU,SENAMHI-PERU,SENAMHI-PERU,1610.0,-9.0333,-75.5,338.0
10044200,PUERTO INCA,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO SOLIMÕES-AMAZONAS,PERU,PERU,SENAMHI-PERU,SENAMHI-PERU,,-9.38138888888889,-74.9608333333333,249.0
10045000,CONTAMANA,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO UCAYALI,PERU,PERU,SENAMHI-PERU,SENAMHI-PERU,,-7.3519,-75.0006,134.0
10045500,SHAMBOYACU,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO SOLIMÕES-AMAZONAS,PERU,PERU,SENAMHI-PERU,SENAMHI-PERU,426.0,-7.0,-76.1666666666667,310.0
10046000,PUCALLPA,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO UCAYALI,PERU,PERU,SENAMHI-PERU,SENAMHI-PERU,,-8.3961,-74.5239,
10047000,LAGARTO,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO UCAYALI,PERU,PERU,SENAMHI-PERU,SENAMHI-PERU,,-10.6075,-73.8711,
10048000,ATALAYA,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO UCAYALI,PERU,PERU,SENAMHI-PERU,SENAMHI-PERU,,-10.6903,-73.795,
10048500,TROMPETEROS,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO SOLIMÕES-AMAZONAS,PERU,PERU,SENAMHI-PERU,SENAMHI-PERU,13100.0,-3.80527777777778,-75.0569444444444,143.0
10049000,NAUTA,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO SOLIMÕES-AMAZONAS,PERU,PERU,SENAMHI-PERU,SENAMHI-PERU,,-4.6397,-73.5717,110.0
10050000,IQUITOS,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO SOLIMÕES-AMAZONAS,PERU,PERU,SENAMHI-PERU,SENAMHI-PERU,720000.0,-3.7111,-73.2128,126.0
10051000,SANTA CLOTILDE,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO NAPO,PERU,PERU,SENAMHI-PERU,SENAMHI-PERU,85500.0,-2.48722222222222,-73.6791666666667,150.0
10051500,LA LIBERTAD,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO SOLIMÕES-AMAZONAS,PERU,PERU,SENAMHI-PERU,SENAMHI-PERU,,-3.4625,-73.2405555555556,100.0
10051800,SANTA CRUZ,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO SOLIMÕES-AMAZONAS,PERU,PERU,SENAMHI-PERU,SENAMHI-PERU,,-3.50027777777778,-73.1336111111111,122.0
10051900,SANTA MARIA DE NANAY,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO SOLIMÕES-AMAZONAS,PERU,PERU,SENAMHI-PERU,SENAMHI-PERU,,-3.08361111111111,-73.6669444444445,100.0
10052000,SEDA LORETO,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO NANAY,PERU,PERU,SENAMHI-PERU,SENAMHI-PERU,16700.0,-3.6942,-73.2358,100.0
10054000,FLOR DE PUNGA,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO UCAYALI,PERU,PERU,SENAMHI-PERU,SENAMHI-PERU,,-5.40555555555556,-74.1583333333334,135.0
10055000,TIMICURILLO,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO SOLIMÕES-AMAZONAS,PERU,PERU,SENAMHI-PERU,SENAMHI-PERU,737000.0,-3.5225,-73.0775,105.0
10056000,SANTA ROSA,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO SOLIMÕES-AMAZONAS,PERU,PERU,SENAMHI-PERU,SENAMHI-PERU,844000.0,-4.1986,-69.9642,100.0
10064000,BORJA,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO SOLIMÕES-AMAZONAS,PERU,PERU,SENAMHI-PERU,SENAMHI-PERU,115000.0,-4.47,-77.55,450.0
10065000,SAN LORENZO,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO SOLIMÕES-AMAZONAS,PERU,PERU,SENAMHI-PERU,SENAMHI-PERU,146000.0,-4.81666666666667,-76.55,150.0
10070500,SAN REGIS,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO SOLIMÕES-AMAZONAS,PERU,PERU,SENAMHI-PERU,SENAMHI-PERU,316000.0,-4.51,-73.95,80.0
10074800,REQUENA,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO UCAYALI,PERU,PERU,SENAMHI-PERU,SENAMHI-PERU,4738.0,-5.03,-73.83,200.0
10075000,TAMISHIYACU,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO SOLIMÕES-AMAZONAS,PERU,PERU,SENAMHI-PERU,SENAMHI-PERU,8985.0,-4.0036,-73.1611,105.0
10080900,FRANCISCO DE ORELLAN,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO SOLIMÕES-AMAZONAS,PERU,PERU,SENAMHI-PERU,SENAMHI-PERU,,-0.4731,-76.9825,200.0
10082800,NUEVO ROCAFUERTE,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO SOLIMÕES-AMAZONAS,PERU,PERU,SENAMHI-PERU,SENAMHI-PERU,,-0.9167,-75.3964,215.0
10086700,MAZAN,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO NAPO,PERU,PERU,SENAMHI-PERU,SENAMHI-PERU,,-3.4881,-73.0819,
10086800,BELLAVISTA,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO NAPO,PERU,PERU,SENAMHI-PERU,SENAMHI-PERU,3323.0,-3.48,-73.08,110.0
10090000,BOCAS DEL ATACUARI,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO ATACUARI,COLÔMBIA,PUERTO NARINO,IDEAM-COLÔMBIA,IDEAM-COLÔMBIA,3040.0,-3.7981,-70.7864,
10091000,PARQUE AMACAYACU,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO SOLIMÕES-AMAZONAS,COLÔMBIA,LETICIA,IDEAM-COLÔMBIA,IDEAM-COLÔMBIA,872000.0,-3.83333333333333,-70.3783333333333,
10092000,PTO NARINO,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO LORETO YACU,COLÔMBIA,PUERTO NARINO,IDEAM-COLÔMBIA,IDEAM-COLÔMBIA,872000.0,-3.8019,-70.3378,
10093000,NAZARETH,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO SOLIMÕES-AMAZONAS,COLÔMBIA,LETICIA,IDEAM-COLÔMBIA,IDEAM-COLÔMBIA,874000.0,-4.1333,-70.0167,
10094000,BOCATOMA,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO Q YAHUARCAC,COLÔMBIA,LETICIA,IDEAM-COLÔMBIA,IDEAM-COLÔMBIA,202.0,-4.1456,-69.9542,
10095000,LETICIA,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO SOLIMÕES-AMAZONAS,COLÔMBIA,LETICIA,IDEAM-COLÔMBIA,IDEAM-COLÔMBIA,874000.0,-4.1694,-69.9933,
10100000,TABATINGA,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO SOLIMÕES-AMAZONAS,AMAZONAS,TABATINGA,ANA,CPRM,874000.0,-4.2347,-69.9447,78.0
10200000,PALMEIRAS DO JAVARI,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO JAVARI,AMAZONAS,ATALAIA DO NORTE,ANA,ÁGUA E SOLO,16500.0,-5.1389,-72.8136,142.0
10300000,SANTA MARIA/FLORES,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO CURUCA,AMAZONAS,ATALAIA DO NORTE,ANA,ÁGUA E SOLO,25200.0,-4.5397,-71.4003,114.0
10500000,ESTIRÃO DO REPOUSO,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO JAVARI,AMAZONAS,ATALAIA DO NORTE,ANA,ÁGUA E SOLO,61400.0,-4.3408,-70.9056,89.0
10600000,ATALAIA DO NORTE,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO JAVARI,AMAZONAS,ATALAIA DO NORTE,ANA,ANA,108000.0,-4.3667,-70.1833,81.0
10700000,RESTAURAÇÃO,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO ITUI,AMAZONAS,ATALAIA DO NORTE,ANA,ANA,16100.0,-5.1833,-70.75,112.0
10800000,SERINGAL DO ITUI,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO ITUI,AMAZONAS,ATALAIA DO NORTE,ANA,ANA,19200.0,-4.7333,-70.3,
10900000,LADÁRIO,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO ITUI,AMAZONAS,ATALAIA DO NORTE,ANA,ANA,19200.0,-4.7333,-70.3,
10910000,LADÁRIO - JUSANTE,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO ITACUAI,AMAZONAS,ATALAIA DO NORTE,ANA,ÁGUA E SOLO,36900.0,-4.5836,-70.2644,91.0
10990000,ESPERANÇA,Fluviométrica,,1 - RIO AMAZONAS,"10 - RIO SOLIMÕES, JAVARI,ITACUAI",RIO SOLIMÕES-AMAZONAS,AMAZONAS,BENJAMIN CONSTANT,ANA,ANA,109000.0,-4.4053,-69.9161,
11002000,MUELLE EL,Fluviométrica,,1 - RIO AMAZONAS,"11 - RIO SOLIMÕES,IÇÁ,JANDIATUBA,..",RIO PUTUMAYO/IÇÁ,COLÔMBIA,PUERTO ASIS,IDEAM-COLÔMBIA,IDEAM-COLÔMBIA,,0.516666666666667,-76.4833333333333,
11003000,PTE CARRETE,Fluviométrica,,1 - RIO AMAZONAS,"11 - RIO SOLIMÕES,IÇÁ,JANDIATUBA,..",RIO POROTOYACO,COLÔMBIA,MOCOA,IDEAM-COLÔMBIA,IDEAM-COLÔMBIA,,1.15,-76.9,
11004000,COLON,Fluviométrica,,1 - RIO AMAZONAS,"11 - RIO SOLIMÕES,IÇÁ,JANDIATUBA,..",RIO SIGUINCHICA,COLÔMBIA,MOCOA,IDEAM-COLÔMBIA,IDEAM-COLÔMBIA,,1.18333333333333,-76.9666666666667,
11005000,SIBUNDOY,Fluviométrica,,1 - RIO AMAZONAS,"11 - RIO SOLIMÕES,IÇÁ,JANDIATUBA,..",RIO SAN PEDRO,COLÔMBIA,SIBUNDOY,IDEAM-COLÔMBIA,IDEAM-COLÔMBIA,,1.2,-76.8833333333333,
11006000,SAN ANTÔNIO,Fluviométrica,,1 - RIO AMAZONAS,"11 - RIO SOLIMÕES,IÇÁ,JANDIATUBA,..",RIO SAN ANTONIO,COLÔMBIA,MOCOA,IDEAM-COLÔMBIA,IDEAM-COLÔMBIA,,1.1333,-76.8667,
11007000,EL EDEN,Fluviométrica,,1 - RIO AMAZONAS,"11 - RIO SOLIMÕES,IÇÁ,JANDIATUBA,..",RIO PUTUMAYO/IÇÁ,COLÔMBIA,SIBUNDOY,IDEAM-COLÔMBIA,IDEAM-COLÔMBIA,,1.1167,-76.9333,
11008000,BALSAYACO-LA MARIA,Fluviométrica,,1 - RIO AMAZONAS,"11 - RIO SOLIMÕES,IÇÁ,JANDIATUBA,..",RIO PUTUMAYO/IÇÁ,COLÔMBIA,SIBUNDOY,IDEAM-COLÔMBIA,IDEAM-COLÔMBIA,,1.11666666666667,-76.9333333333333,
11009000,CANAL B,Fluviométrica,,1 - RIO AMAZONAS,"11 - RIO SOLIMÕES,IÇÁ,JANDIATUBA,..",RIO QUINCHOA,COLÔMBIA,SIBUNDOY,IDEAM-COLÔMBIA,IDEAM-COLÔMBIA,,1.13333333333333,-76.95,
11009100,REMOLINO,Fluviométrica,,1 - RIO AMAZONAS,"11 - RIO SOLIMÕES,IÇÁ,JANDIATUBA,..",RIO PUTUMAYO/IÇÁ,COLÔMBIA,LETICIA,IDEAM-COLÔMBIA,IDEAM-COLÔMBIA,31200.0,-1.2833,-73.6167,
11010000,CANAL A,Fluviométrica,,1 - RIO AMAZONAS,"11 - RIO SOLIMÕES,IÇÁ,JANDIATUBA,..",RIO PUTUMAYO/IÇÁ,COLÔMBIA,SIBUNDOY,IDEAM-COLÔMBIA,IDEAM-COLÔMBIA,,1.11666666666667,-76.95,
11011000,SAN AGUSTIN,Fluviométrica,,1 - RIO AMAZONAS,"11 - RIO SOLIMÕES,IÇÁ,JANDIATUBA,..",RIO PUTUMAYO/IÇÁ,COLÔMBIA,LETICIA,IDEAM-COLÔMBIA,IDEAM-COLÔMBIA,31900.0,-1.6111,-73.4897,
11012000,PTO LEGUIZANO,Fluviométrica,,1 - RIO AMAZONAS,"11 - RIO SOLIMÕES,IÇÁ,JANDIATUBA,..",RIO PUTUMAYO/IÇÁ,COLÔMBIA,PUERTO LEGUISANO,IDEAM-COLÔMBIA,IDEAM-COLÔMBIA,20600.0,-0.3164,-74.7311,
11013000,SAN RAFAEL,Fluviométrica,,1 - RIO AMAZONAS,"11 - RIO SOLIMÕES,IÇÁ,JANDIATUBA,..",RIO IGARA PARANA,COLÔMBIA,EL ENCANTO,IDEAM-COLÔMBIA,IDEAM-COLÔMBIA,,-1.71666666666667,-73.2333333333333,
11014000,ENCANTO EL,Fluviométrica,,1 - RIO AMAZONAS,"11 - RIO SOLIMÕES,IÇÁ,JANDIATUBA,..",RIO PUTUMAYO/IÇÁ,COLÔMBIA,EL ENCANTO,IDEAM-COLÔMBIA,IDEAM-COLÔMBIA,44400.0,-1.7667,-73.2,
11015000,ESTRECHO-MARANDUA,Fluviométrica,,1 - RIO AMAZONAS,"11 - RIO SOLIMÕES,IÇÁ,JANDIATUBA,..",RIO PUTUMAYO/IÇÁ,COLÔMBIA,LETICIA,IDEAM-COLÔMBIA,IDEAM-COLÔMBIA,48600.0,-2.4439,-72.6731,
11016000,CHORRERA LA,Fluviométrica,,1 - RIO AMAZONAS,"11 - RIO SOLIMÕES,IÇÁ,JANDIATUBA,..",RIO IGARA PARANA,COLÔMBIA,LA CHORRERA,IDEAM-COLÔMBIA,IDEAM-COLÔMBIA,4450.0,-1.4333,-72.75,
11017000,ARICA,Fluviométrica,,1 - RIO AMAZONAS,"11 - RIO SOLIMÕES,IÇÁ,JANDIATUBA,..",RIO PUTUMAYO/IÇÁ,COLÔMBIA,LA CHORRERA,IDEAM-COLÔMBIA,IDEAM-COLÔMBIA,75000.0,-2.1467,-71.7333,
11018000,BICARCO,Fluviométrica,,1 - RIO AMAZONAS,"11 - RIO SOLIMÕES,IÇÁ,JANDIATUBA,..",RIO PUTUMAYO/IÇÁ,COLÔMBIA,TARAPACA,IDEAM-COLÔMBIA,IDEAM-COLÔMBIA,85400.0,-2.4975,-70.3242,
11019000,TARAPACA,Fluviométrica,,1 - RIO AMAZONAS,"11 - RIO SOLIMÕES,IÇÁ,JANDIATUBA,..",RIO PUTUMAYO/IÇÁ,COLÔMBIA,TARAPACA,IDEAM-COLÔMBIA,IDEAM-COLÔMBIA,106000.0,-2.8667,-69.7333,
11020000,PTE CANAL D,Fluviométrica,,1 - RIO AMAZONAS,"11 - RIO SOLIMÕES,IÇÁ,JANDIATUBA,..",RIO SAN PEDRO,COLÔMBIA,SIBUNDOY,IDEAM-COLÔMBIA,IDEAM-COLÔMBIA,,1.18333333333333,-76.9333333333333,
11021000,STA LUCIA,Fluviométrica,,1 - RIO AMAZONAS,"11 - RIO SOLIMÕES,IÇÁ,JANDIATUBA,..",RIO COTUHE,COLÔMBIA,TARAPACA,IDEAM-COLÔMBIA,IDEAM-COLÔMBIA,6330.0,-2.8883,-69.8628,
11030000,PTE TEXAS,Fluviométrica,,1 - RIO AMAZONAS,"11 - RIO SOLIMÕES,IÇÁ,JANDIATUBA,..",RIO PUTUMAYO/IÇÁ,COLÔMBIA,PUERTO ASIS,IDEAM-COLÔMBIA,IDEAM-COLÔMBIA,3650.0,0.5936,-76.5775,
11040000,PICUDO EL,Fluviométrica,,1 - RIO AMAZONAS,"11 - RIO SOLIMÕES,IÇÁ,JANDIATUBA,..",RIO GUAMUES,COLÔMBIA,ORITO,IDEAM-COLÔMBIA,IDEAM-COLÔMBIA,1750.0,0.4856,-76.8642,
11050000,SAN JOAQUIN,Fluviométrica,,1 - RIO AMAZONAS,"11 - RIO SOLIMÕES,IÇÁ,JANDIATUBA,..",RIO PUTUMAYO/IÇÁ,COLÔMBIA,PUERTO ASIS,IDEAM-COLÔMBIA,IDEAM-COLÔMBIA,8570.0,0.3356,-76.0811,
11060000,CHIPAROS LO,Fluviométrica,,1 - RIO AMAZONAS,"11 - RIO SOLIMÕES,IÇÁ,JANDIATUBA,..",RIO PUTUMAYO/IÇÁ,COLÔMBIA,PUERTO LEGUISANO,IDEAM-COLÔMBIA,IDEAM-COLÔMBIA,14900.0,0.1208,-75.8603,
11070000,REFUGIO EL,Fluviométrica,,1 - RIO AMAZONAS,"11 - RIO SOLIMÕES,IÇÁ,JANDIATUBA,..",RIO PUTUMAYO/IÇÁ,COLÔMBIA,LETICIA,IDEAM-COLÔMBIA,IDEAM-COLÔMBIA,22900.0,-0.5836,-74.3831,
11080000,PTO TOLOZA,Fluviométrica,,1 - RIO AMAZONAS,"11 - RIO SOLIMÕES,IÇÁ,JANDIATUBA,..",RIO PUTUMAYO/IÇÁ,COLÔMBIA,LETICIA,IDEAM-COLÔMBIA,IDEAM-COLÔMBIA,29000.0,-1.0172,-74.1503,
11200000,TERESINA,Fluviométrica,,1 - RIO AMAZONAS,"11 - RIO SOLIMÕES,IÇÁ,JANDIATUBA,..",RIO SOLIMÕES-AMAZONAS,AMAZONAS,TABATINGA,ANA,ÁGUA E SOLO,985000.0,-4.3578,-69.7336,
11300000,SÃO PAULO DE OLIVENÇA,Fluviométrica,,1 - RIO AMAZONAS,"11 - RIO SOLIMÕES,IÇÁ,JANDIATUBA,..",RIO SOLIMÕES-AMAZONAS,AMAZONAS,SÃO PAULO DE OLIVENÇA,ANA,ANA,994000.0,-3.4353,-69.0167,
11400000,SÃO PAULO DE OLIVENÇA,Fluviométrica,,1 - RIO AMAZONAS,"11 - RIO SOLIMÕES,IÇÁ,JANDIATUBA,..",RIO SOLIMÕES-AMAZONAS,AMAZONAS,SÃO PAULO DE OLIVENÇA,ANA,ÁGUA E SOLO,1010000.0,-3.4569,-68.9119,71.0
11420000,TRÊS BOCAS,Fluviométrica,,1 - RIO AMAZONAS,"11 - RIO SOLIMÕES,IÇÁ,JANDIATUBA,..",RIO JANDIATUBA,AMAZONAS,SÃO PAULO DE OLIVENÇA,ANA,ANA,11700.0,-3.9917,-68.9528,
11444900,IPIRANGA NOVO,Fluviométrica,,1 - RIO AMAZONAS,"11 - RIO SOLIMÕES,IÇÁ,JANDIATUBA,..",RIO PUTUMAYO/IÇÁ,AMAZONAS,SANTO ANTÔNIO DO IÇÁ,ANA,ÁGUA E SOLO,106000.0,-2.9297,-69.6931,101.0
11450000,IPIRANGA VELHO,Fluviométrica,,1 - RIO AMAZONAS,"11 - RIO SOLIMÕES,IÇÁ,JANDIATUBA,..",RIO PUTUMAYO/IÇÁ,AMAZONAS,SANTO ANTÔNIO DO IÇÁ,ANA,ANA,107000.0,-2.9417,-69.5228,95.0
11500000,SANTO ANTÔNIO DO IÇÁ,Fluviométrica,,1 - RIO AMAZONAS,"11 - RIO SOLIMÕES,IÇÁ,JANDIATUBA,..",RIO SOLIMÕES-AMAZONAS,AMAZONAS,SANTO ANTÔNIO DO IÇÁ,ANA,ÁGUA E SOLO,1130000.0,-3.1017,-67.9356,53.0
12100000,COLOCAÇÃO CAXIAS NOVO,Fluviométrica,,1 - RIO AMAZONAS,"12 - RIO SOLIMÕES,JURUÁ,JAPURÁ,....",RIO JUTAÍ,AMAZONAS,JUTAÍ,ANA,ÁGUA E SOLO,20300.0,-4.6661,-68.1483,
12150000,CONCEIÇÃO (EX. ILHA DA NOVA SORTE),Fluviométrica,,1 - RIO AMAZONAS,"12 - RIO SOLIMÕES,JURUÁ,JAPURÁ,....",RIO JUTAÍ,AMAZONAS,JUTAÍ,ANA,ÁGUA E SOLO,17600.0,-4.8967,-68.6633,
12160000,NOVO CUJUBIM,Fluviométrica,,1 - RIO AMAZONAS,"12 - RIO SOLIMÕES,JURUÁ,JAPURÁ,....",RIO JUTAÍ,AMAZONAS,JUTAÍ,ANA,COHIDRO,10700.0,-4.6514,-68.3244,
12180000,TANIBUCA,Fluviométrica,,1 - RIO AMAZONAS,"12 - RIO SOLIMÕES,JURUÁ,JAPURÁ,....",RIO MUTUM,AMAZONAS,JUTAÍ,ANA,ÁGUA E SOLO,12700.0,-4.745,-68.1353,
12200000,BARREIRA ALTA,Fluviométrica,,1 - RIO AMAZONAS,"12 - RIO SOLIMÕES,JURUÁ,JAPURÁ,....",RIO JUTAÍ,AMAZONAS,JUTAÍ,ANA,ANA,35500.0,-4.2211,-67.8925,
12210000,BARREIRA ALTA NOVA (MAROÁ),Fluviométrica,,1 - RIO AMAZONAS,"12 - RIO SOLIMÕES,JURUÁ,JAPURÁ,....",RIO JUTAÍ,AMAZONAS,JUTAÍ,ANA,ÁGUA E SOLO,36200.0,-4.5711,-68.0111,
12230000,BARREIRA BRANCA,Fluviométrica,,1 - RIO AMAZONAS,"12 - RIO SOLIMÕES,JURUÁ,JAPURÁ,....",RIO BIA,AMAZONAS,JUTAÍ,ANA,ANA,11047.0,-4.3256,-67.3444,
12240000,PORTO SEGURO,Fluviométrica,,1 - RIO AMAZONAS,"12 - RIO SOLIMÕES,JURUÁ,JAPURÁ,....",RIO JUTAÍ,AMAZONAS,JUTAÍ,ANA,ÁGUA E SOLO,64400.0,-3.3372,-67.4917,
12250000,PORTO ANTUNES,Fluviométrica,,1 - RIO AMAZONAS,"12 - RIO SOLIMÕES,JURUÁ,JAPURÁ,....",RIO JUTAÍ,AMAZONAS,JUTAÍ,ANA,ANA,77100.0,-2.8572,-66.9311,
12260000,COPATANA (PORTO ANTUNES AUX),Fluviométrica,,1 - RIO AMAZONAS,"12 - RIO SOLIMÕES,JURUÁ,JAPURÁ,....",RIO JUTAÍ,AMAZONAS,JUTAÍ,ANA,ANA,77200.0,-2.8333,-66.9167,
12350000,FONTE BOA,Fluviométrica,,1 - RIO AMAZONAS,"12 - RIO SOLIMÕES,JURUÁ,JAPURÁ,....",RIO SOLIMÕES-AMAZONAS,AMAZONAS,FONTE BOA,ANA,ANA,1220000.0,-2.4853,-66.0267,
12351000,FONTE BOA,Fluviométrica,,1 - RIO AMAZONAS,"12 - RIO SOLIMÕES,JURUÁ,JAPURÁ,....",RIO SOLIMÕES-AMAZONAS,AMAZONAS,FONTE BOA,ANA,ÁGUA E SOLO,1220000.0,-2.4914,-66.0617,
12360000,FOZ DO BREU,Fluviométrica,,1 - RIO AMAZONAS,"12 - RIO SOLIMÕES,JURUÁ,JAPURÁ,....",RIO JURUÁ,ACRE,MARECHAL THAUMATURGO,ANA,ÁGUA E SOLO,7690.0,-9.4097,-72.7158,
12360001,MARECHAL THAUMATURGO,Fluviométrica,,1 - RIO AMAZONAS,"12 - RIO SOLIMÕES,JURUÁ,JAPURÁ,....",RIO JURUÁ,ACRE,MARECHAL THAUMATURGO,SEMA-AC,SEMA-AC,,-9.4097,-72.7158,
