nome,latitude,longitude
SALTO SÃO LUIZ,-25.1561111111111,-49.5091666666667
PEDRA BRANCA,-25.0669,-49.5833
PASSO DO AÇUNGUI,-25.0456,-49.5469
BALSA DO JACARÉ,-24.9303,-49.4831
FOZ DO SÃO SEBASTIÃO,-24.9028,-49.4417
COSTAS,-25.01,-49.3386
TURVO,-24.7561,-49.3403
BALSA DO CERRO AZUL,-24.7964,-49.2725
CERRO AZUL MONTANTE,-24.8433,-49.2733
ETA CERRO AZUL,-24.83,-49.2666666666667
CERRO AZUL,-24.8275,-49.2628
RIBEIRÃO DA LAGOA,-24.6728,-49.3019
CGH CATAS ALTAS I MONTANTE 2,-24.4822,-49.0664
CGH CATAS ALTAS I MONTANTE 1,-24.4842,-49.1136
CGH CATAS ALTAS I BARRAMENTO,-24.5956,-49.1347
CGH CATAS ALTAS I JUSANTE,-24.6114,-49.1267
CATAS ALTAS,-24.6097,-49.05
RIBEIRA - BALSA ,-24.6333333333333,-49.0
CAPELA DA RIBEIRA,-24.6556,-48.9997
RIBEIRA ,-24.6563888888889,-49.0030555555556
SITINHO,-24.6828,-48.9828
ITAOCA,-24.6558,-48.8314
RIO RIBEIRA DO IGUAPE (no munic. de Itaóca),-24.6542,-48.8269
USINA RONCADOR,-25.1889,-49.1389
GASPARIN,-25.2669,-49.1856
OLIVÉRIO,-25.2717,-49.1811
MONTANTE DA PONTE,-25.2697,-49.1683
CHÁCARA DA LUZ,-25.2636,-49.1483
RESERVATÓRIO CAPIVARI MONTANTE,-25.2208,-48.9561
CAPIVARI - MONTANTE,-25.2167,-48.9461
UHE GOV. PARIGOT DE SOUZA MONTANTE,-25.2169,-48.9464
SÃO BONIFÁCIO,-27.8667,-48.9467
PRAIA GRANDE,-25.1666666666667,-48.8830555555556
UHE CAPIVARI CACHOEIRA RESERVATÓRIO,-25.1333,-48.8667
UHE CAPIVARI CACHOEIRA RESERVATÓRIO,-25.1333,-48.8667
UHE GOV. PARIGOT DE SOUZA BARRAMENTO,-25.1383,-48.8744
UHE CAPIVARI CACHOEIRA DEFLUENCIA,-25.1333,-48.8667
UHE CAPIVARI CACHOEIRA VERTIDA,-25.1433,-48.8628
CAPIVARI - JUSANTE,-25.0881,-48.8272
UHE GOV. PARIGOT DE SOUZA JUSANTE,-25.0881,-48.8272
UHE CAPIVARI - JUSANTE,-25.0833,-48.8333
TUCUNDUVA,-25.0039,-48.6397
PCH NOVO HORIZONTE MONTANTE,-25.0044,-48.6381
PCH NOVO HORIZONTE BARRAMENTO,-25.0,-48.6217
PCH NOVO HORIZONTE JUSANTE,-24.9708,-48.5672
ANDORINHAS,-24.6727777777778,-48.5791666666667
CÓRREGO COMPRIDO,-24.7586,-48.5086
BARRA DO TURVO-RT,-24.8739,-48.4847
BARRA DO TURVO,-24.7569,-48.5061
BAIRRO DESCALVADO,-24.6333333333333,-48.6333333333333
PASSAGEM DO MEIO ,-24.5833333333333,-48.6333333333333
RIO BETARI (Iporanga),-24.6039,-48.6114
RIO RIBEIRA DO IGUAPE (antes das corredeiras),-24.5833333333333,-48.5869444444444
IPORANGA,-24.5864,-48.5922
BARRA DO BATATAL,-24.5864,-48.2697
ITAPEUNA,-24.5839,-48.2136
ELDORADO,-24.5197,-48.1056
SÍTIO ALAMBARI,-24.3872,-48.0097
BARRA DO AREADO,-24.4042,-47.9536
SETE BARRAS,-24.3925,-47.925
PONTE ROD. EMPEI HIRAIDE (Captação SABESP),-24.3928,-47.9281
BELVEDERE,-23.9677777777778,-46.8991666666667
UHE FRANÇA JUQUIÁ BR-116,-23.9364,-47.1036
UHE FRANÇA LARANJEIRAS,-23.8864,-47.1369
ROSAS - P0NTE V8-353,-23.9667,-47.0667
ROSAS ,-23.9830555555556,-47.0077777777778
JUQUITIBA,-23.94,-47.09
"RIO JUQUIÁ (pte. rod. BR-116, em Juquitiba)",-23.9403,-47.0906
JUQUITIBA - II,-23.9339,-47.07
JUQUITIBA I,-23.9389,-47.0964
CARMOS,-23.9411111111111,-47.0997222222222
CACHOEIRA DO FRANÇA,-23.9667,-47.2167
UHE FRANÇA RESERVATÓRIO 2,-23.9294,-47.1969
UHE FRANÇA RESERVATÓRIO 3,-23.9303,-47.1919
UHE FRANÇA BARRAMENTO,-23.9406,-47.1944
UHE FRANÇA JUSANTE,-23.9486,-47.1975
TAPIRAÍ,-23.9533,-47.4847
USINA DA FUMAÇA,-24.0033,-47.2133
UHE FUMAÇA RESERVATÓRIO,-24.0125,-47.255
UHE FUMAÇA BARRAMENTO,-24.0075,-47.2639
UHE FUMAÇA JUSANTE,-24.0103,-47.2936
UHE BARRA BARRAMENTO,-24.025,-47.3567
UHE BARRA JUSANTE,-24.0283,-47.3567
PCH PORTO RASO BARRAMENTO,-24.0625,-47.4158
UHE ALECRIM BARRAMENTO,-24.0814,-47.4767
PCH SERRARIA BARRAMENTO,-24.1519,-47.5481
PCH SERRARIA JUSANTE,-24.1511,-47.5547
PCH PIEDADE - JUSANTE,-23.8967,-47.3747
CGH JURUPARÁ RESERVATÓRIO,-23.9594,-47.3983
CGH JURUPARÁ BARRAMENTO,-23.9622,-47.3897
CGH JURUPARÁ JUSANTE,-23.9722,-47.3872
UHE SALTO DO IPORANGA BARRAMENTO,-24.1,-47.7189
UHE SALTO DO IPORANGA JUSANTE,-24.1094,-47.6861
BAIRRO IPORANGA ,-24.1075,-47.6819444444444
CAPELA DO PORTO,-24.1742,-47.6536
CAPELA DO PORTO,-24.1664,-47.6522
ABAIXO CAPELA,-24.1806,-47.6467
AÇUNGUI,-24.1847,-47.6253
AÇUNGUI (KM 179),-24.1828,-47.6206
BARRA DO AÇUNGUI,-24.2064,-47.6133
BARRA DO AÇUNGUI,-24.1844,-47.6211
ABAIXO RIO AÇUNGUI,-24.2069,-47.6122
PORTO DA GOIABA,-24.2886,-47.6172
PEDRA DO LARGO,-24.1455555555556,-47.2875
BAIRRO IGREJINHA,-24.3308,-47.1853
SERRA DOS PUTINS,-24.3581,-47.2069
ITARIRI,-24.2889,-47.1772
GUANHANHA,-24.2719,-47.1658
PRAIA ALTA,-24.2461,-47.2608
BRAÇO GRANDE,-24.1263888888889,-47.2697222222222
ENGENHO ,-24.1813888888889,-47.3716666666667
PEDRO BARROS,-24.2489,-47.3744
FAU ,-24.2080555555556,-47.4777777777778
ABAIXO FAU,-24.2644444444444,-47.4505555555556
MIRACATU,-24.2811,-47.4606
VILA SÃO JOSÉ,-24.3194,-47.5089
SÍTIO JABORANDI ,-24.3091666666667,-47.5766666666667
SALTO DO CEDRO,-24.3578,-47.5592
JUQUIÁ,-24.3206,-47.625
RIO JUQUIÁ (após conf. rio São Lourenço),-24.3228,-47.6356
JUQUIÁ 1,-24.3225,-47.635
JUQUIÁ 2,-24.3225,-47.635
FUNDO,-24.2991666666667,-47.7394444444444
SÍTIO BELIZARIO,-24.3506,-47.7897
PORTO DA ESTRADA ,-24.3169444444444,-47.8541666666667
BARRA DO QUILOMBO,-24.3656,-47.8342
QUILOMBO,-24.3286111111111,-47.9213888888889
BARRANCO ALTO ,-24.3666666666667,-47.8333333333333
BARRA DO RIBEIRÃO,-24.4008,-47.8247
BARRA DO JUQUIÁ,-24.4117,-47.8256
RIO RIBEIRA DO IGUAPE (pte. BR-116 - Registro),-24.4892,-47.8347
REGISTRO,-24.49,-47.8367
JURUMIRIM,-24.5008,-47.7456
PONTE BR-116 (FOZ DO RIO GUARAÚ),-24.7222,-48.0483
GUARAÚ,-24.7558,-48.0847
BARRA DO AZEITE - PCD,-24.8003,-48.1736
SALTO GRANDE DO GUARAU,-24.8622,-48.0914
SALTO GRANDE DE GUARAU,-24.8531,-48.0803
RIO JACUPIRANGA (pte. rod. Jacup/Eldorado),-24.6922,-48.0047
JACUPIRANGUINHA - PCD,-24.7597,-48.1711
RIO JACUPIRANGUINHA (Cajati),-24.7081,-48.0683
CAPTAÇÃO ÁGUA BRUTA (BUNGEE),-24.7297,-48.1192
JACUPIRANGA,-24.6897,-48.0014
BARRA DO CAPINZAL,-24.6003,-47.8917
INGATUBA,-24.5933,-47.8789
BARRA DO AZEITE,-24.7808,-48.1722
FAZENDA OURO VERDE,-24.6592,-47.8697
FAZENDA OURO VERDE ,-24.6602777777778,-47.8705555555556
PEROPAVA,-24.5708,-47.6242
BARRAGEM DO VALO GRANDE - MONTANTE,-24.6942,-47.5694
BARRAGEM VALO GRANDE JUSANTE,-24.6922,-47.5692
RIO RIBEIRA DO IGUAPE (em Valo Grande),-24.6953,-47.5697
IGUAPE,-24.7,-47.5666666666667
RIO RIBEIRA DO IGUAPE (passarela bairro Rocio),-24.7125,-47.5633333333333
RIO RIBEIRA DO IGUAPE (Iguape),-24.6492,-47.3944
FAZENDA MACHADO,-24.6189,-47.4489
MAR DE DENTRO (Cananéia),-24.9939,-47.9467
CANANÉIA,-25.0166666666667,-47.9180555555556
COLÔNIA RIO VERDE,-25.16,-48.2425
MORATO (BR-101),-25.1605555555556,-48.2430555555556
SALTO MORATO - JUSANTE,-25.1758,-48.2967
VILA NOVA,-25.2003,-48.425
PRÓXIMO ANTONINA,-25.1858,-48.4494
MEIA OITAVA,-25.2047,-48.5506
PASSO DO VAU,-25.2103,-48.4897
TAGAÇABA,-25.2128,-48.4886
PORTO TAGAÇABA,-25.2217,-48.4592
USINA COTIA,-25.3642,-48.7811
USINA COTIA,-25.3642,-48.7811
BAIRRO ALTO,-25.2422222222222,-48.7477777777778
PINGUELA,-25.2431,-48.7481
UHE CAPIVARI CACHOEIRA TURBINADA,-25.2239,-48.7531
MERGULHÃO,-25.2997,-48.7136
LIMOEIRO,-25.315,-48.7056
UHE GOVERNADOR PARIGOT DE SOUZA VILA NOVA,-25.3194,-48.7081
PONTE VELHA BR-101,-25.3203,-48.7092
CACATU,-25.3228,-48.7519
RIO DO MEIO,-25.3328,-48.7586
RIO DO NUNES,-25.3425,-48.7736
PORTINHO,-25.4161,-48.7183
VEU DE NOIVA,-25.4275,-48.9439
PRAINHAS,-25.4166666666667,-48.9
PORTO DE CIMA,-25.4333,-48.8733
MORRETES,-25.4667,-48.8333
PAU OCO,-25.5283,-48.8947
CGH MARUMBI BARRAMENTO,-25.4294,-48.9472
PCH MARUMBI DEFLUÊNCIA.,-25.43,-48.9483
PCH MARUMBI RESERVATÓRIO,-25.4294,-48.9475
FARTURA,-25.5213888888889,-48.8883333333333
MARUMBI,-25.5136111111111,-48.8844444444444
ETA MORRETES,-25.49,-48.8772
MORRETES,-25.5136,-48.8842
MONTANTE DO RIO DOS PADRES,-25.5722,-48.8817
ANHAIA,-25.5378,-48.8478
JUSANTE DO RIO DO MEIO,-25.5547,-48.8006
MARTA - SAGRADO,-25.5261,-48.7506
UHE GUARICANA DEFLUENCIA 2,-25.7,-48.9667
ETA - MATINHOS,-25.7275,-48.5917
MONTANTE RIO DAS POMBAS,-25.6717,-48.5128
PARANAGUÁ,-25.5,-48.5017
GUARAGUAÇU III,-25.6830555555556,-48.5166666666667
UHE CHAMINÉ - RESERV. VOSSOROCA,-25.8167,-49.0667
UHE CHAMINÉ BARRAMENTO RES. VOSSOROCA,-25.8203,-49.065
UHE VOSSOROCA - DEFLUÊNCIA,-25.8167,-49.0781
UHE VOSSOROCA - DEFLUENCIA,-25.8167,-49.0833
UHE CHAMINÉ - RES. SALTO DO MEIO,-25.8164,-49.0708
UHE SALTO DO MEIO,-25.8061,-48.9958
UHE SALTO DO MEIO - DEFLUÊNCIA,-25.8081,-48.9917
UHE CHAMINÉ - RES. VOSSOROCA - DEFLUENTE,-25.8278,-48.9844
UHE CHAMINÉ BARRAMENTO RES. SALTO DO MEIO,-25.8081,-48.9944
UHE CHAMINÉ DEFLUENCIA,-25.8236,-48.9708
SALTO DO TANQUE,-25.8197,-48.9297
BARRAGEM SÃO JOÃO,-25.8053,-48.8653
UHE GUARICANA,-25.715,-48.9728
UHE GUARICANA DEFLUENCIA 1,-25.7164,-48.9775
UHE GUARICANA BARRAMENTO,-25.7122,-48.9706
UHE GUARICANA - DEFLU,-25.7261,-48.9483
UHE GUARICANA RIO CUBATÃO,-25.8181,-48.8072
GUARATUBA,-25.8203,-48.7986
CUBATÃO,-25.8331,-48.7831
GUARATUBA,-25.9892,-48.8822
PEDRA BRANCA DO ARARAQUARA,-25.9672,-48.8944
GARUVA,-26.0119,-48.8406
MORRO GRANDE,-25.96,-48.7003
MORRO GRANDE,-25.95,-48.6830555555556
SEGUNDO SALTO DO CUBATÃO,-26.1925,-49.065
PRIMEIRO SALTO DO CUBATÃO,-26.1919,-49.1064
ÁGUAS MORNAS,-27.7217,-48.8936
QUIRIRI,-26.1169,-49.0039
PIRABEIRABA,-26.18,-48.9394
JOINVILLE,-26.1428,-48.9961
RIO CACHOEIRA,-26.3053,-48.8392
RIO NOVO,-26.42,-49.3289
RIO CORREIA,-26.4161,-49.3664
CORUPÁ,-26.4239,-49.2925
CGH RIO VERMELHO BARRAMENTO,-26.3169,-49.3208
CGH RIO VERMELHO JUSANTE,-26.3247,-49.3247
JARAGUÁ DO SUL,-26.48,-49.0808
JARAGUÁ DO SUL,-26.48,-49.0808
RIO JARAGUÁ,-26.4953,-49.0881
PCH ITAPOCUZINHO IIA MONTANTE,-26.2944,-49.1567
PCH ITAPOUCUZINHO IIA BARRAMENTO,-26.3022,-49.1536
RIO DO JÚLIO,-26.2844,-49.1133
BARRAGEM RIO DO JÚLIO,-26.2819,-49.1022
RIO DO JÚLIO RÉGUA 1,-26.2666666666667,-49.1
PCH BRACINHO BARRAMENTO,-26.2947,-49.0614
PCH BRACINHO JUSANTE,-26.3239,-49.0922
PCH BRACINHO,-26.3353,-49.1
BRACINHO CANAL VERTIMENTO,-26.3364,-49.1006
BRACINHO JUSANTE,-26.3361,-49.1006
SCHROEDER,-26.4392,-49.0628
GUARAMIRIM,-26.4725,-48.9503
GUAMIRANGA,-26.4986,-48.9047
GUARAMIRIM,-26.525,-48.8839
MASSARANDUBA,-26.5728,-48.9772
GUAMIRANGA,-26.5478,-48.9106
CGH REAL JUSANTE,-26.5336,-48.8531
LAGOA NOVA,-26.5333,-48.75
PORTO LIMOEIRO,-26.5514,-48.7453
ESTRADA DOS MORROS,-26.2489,-48.9783
ESTRADA DOS MORROS,-26.2489,-48.9783
PCH PIRAI,-26.3019,-49.0319
PCH PIRAI JUSANTE,-26.2953,-49.0172
PONTE SC-301,-26.4481,-48.8311
PONTE SC-301,-26.4481,-48.8311
CORVETA,-26.4683,-48.7872
ETA CASAN - BARRA VELHA,-26.6194,-48.7219
ETA CASAN - PICARRAS,-26.755,-48.6958
PONTE MORATELLI,-26.9689,-50.0017
PCH RUDOLF MONTANTE,-26.9914,-50.1711
CGHs BRUNO HIDRICH NETO E CURT LINDNER MONTANTE,-27.0289,-50.1872
TAIÓ,-27.0517,-50.1131
CGH ERNA HEIDRICH,-27.0972,-50.0719
BARRAGEM TAIÓ MONTANTE,-27.0397,-50.1242
DCSC BARRAGEM OESTE TAIÓ,-27.0967,-50.0383
ERNA,-27.0972,-50.0719
BARRAGEM OESTE,-27.0972,-50.0386
PONTE MORATELLI,-26.9689,-50.0017
MIRIM DOCE,-27.2006,-50.0708
TAIÓ,-27.1139,-49.9953
TAIÓ,-27.1139,-50.9953
UHE SALTO PILÃO RIO DO OESTE,-27.1986,-49.7856
POUSO REDONDO,-27.2572222222222,-49.9408333333333
VILA NOVA,-27.3119,-49.7964
TROMBUDO CENTRAL,-27.2894,-49.7694
RIO DO SUL,-27.2075,-49.6336
BARRACÃO,-27.6931,-49.3161
BARRACÃO,-27.6944,-49.3325
ALFREDO WAGNER,-27.6908,-49.345
BAIXO CAETÉ,-27.705,-49.3344
ÁGUAS FRIAS,-27.7061,-49.3444
SALTINHO,-27.6839,-49.3631
JARARACA,-27.6,-49.45
CHAPADÃO DO LAGEADO,-27.6,-49.5061
BARRAGEM SUL,-27.5019444444444,-49.5530555555556
DCSC BARRAGEM SUL ITUPORANGA,-27.5036,-49.5533
DCSC BARRAGEMSUL ITUPORANGA JUSANTE,-27.4819,-49.5828
BARRA DO PERIMBO,-27.4161,-49.6042
ITUPORANGA,-27.3986,-49.6058
ITUPORANGA,-27.3986,-49.6058
UHE SALTO PILÃO AURORA,-27.2936,-49.6506
RIO DO SUL,-27.2078,-49.6292
RIO DO SUL,-27.2075,-49.6253
RIO DO SUL - NOVO,-27.2078,-49.6292
LONTRAS,-27.1794,-49.5289
LONTRAS,-27.15,-49.5333
RIBEIRÃO DAS PEDRAS,-27.0828,-49.4989
IRAPUTÃ,-26.5181,-50.1097
SALTO TAVARES,-26.6011,-49.9069
BARRA DO PRATA,-26.6983,-49.8311
BARRA DO PRATA,-26.6983,-49.8311
POSTO (BARRA DO DOLMANN),-26.8667,-49.6833
BARRAGEM NORTE,-26.8833333333333,-49.6833333333333
UHE SALTO PILÃO BARRAMENTO BOITEUX,-26.8992,-49.6628
JOSÉ BOITEUX,-26.95,-49.6333333333333
JOSÉ BOITEUX,-26.9556,-49.6331
CGH MAFRÁS JOSÉ BOITEUX,-26.9889,-49.6169
CGH KARL KUHLEMANN MONTANTE,-26.9689,-49.6878
CGH KARL HUHLEMANN BARRAMENTO,-26.9869,-49.6808
CGH HELENA KUHLEMANN BARRAMENTO,-26.9886,-49.6781
CGH HELENA KUHLEMANN JUSANTE,-26.9989,-49.6539
CGH MAFRÁS MONTANTE,-27.0322,-49.5869
IBIRAMA,-27.0483,-49.5869
DALBERGIA,-27.0275,-49.5803
PRESIDENTE GETÚLIO,-27.0497,-49.6178
CGH MAFRÁS GETÚLIO VARGAS,-27.0378,-49.6114
NOVA BREMEN,-27.0166666666667,-49.6
PCH IBIRAMA MONTANTE,-27.0344,-49.5681
PCH IBIRAMA BARRAMENTO,-27.0375,-49.5686
IBIRAMA,-27.0539,-49.5167
PCH SALTO RIO ITAJAÍ DO NORTE,-27.0536,-49.5164
IBIRAMA,-27.0781,-49.4975
UHE SALTO PILÃO BARRAMENTO,-27.1372,-49.5189
UHE SALTO PILÃO JUSANTE,-27.0969,-49.4658
SALTO PILÃO - SUBIDA,-27.0833,-49.45
NEISSE CENTRAL,-27.0666666666667,-49.35
APIÚNA - RÉGUA NOVA,-27.0375,-49.3919
APIÚNA,-27.0375,-49.3919
APIÚNA - RÉGUA NOVA,-27.0372,-49.3875
WARNOW,-26.9417,-49.2897
WARNOW,-26.9419,-49.29
PCH SALTO DONNER I DOUTOR PEDRINHO CENTRO,-26.715,-49.4853
PCH SALTO DONNER I BARRAMENTO,-26.7567,-49.4567
PCH SALTO DONNER II BARRAMENTO,-26.7572,-49.4547
PCH SALTO DONNER II JUSANTE,-26.7631,-49.4411
PCH ALTO BENEDITO NOVO I JUSANTE,-26.7839,-49.4181
CGH ALTO BENEDITO NOVO JUSANTE,-26.7819,-49.3972
PCH ALTO BENEDITO II BARRAMENTO,-26.7836,-49.4169
PCH ALTO BENEDITO II JUSANTE,-26.7758,-49.3719
PCH SANTA MARIA JUSANTE,-26.7592,-49.4067
BENEDITO NOVO,-26.7875,-49.3642
TIMBÓ,-26.8333,-49.2675
UHE PALMEIRAS,-26.6489,-49.3383
PALMEIRAS JUSANTE,-26.6708,-49.325
PINHAL,-26.5983,-49.4625
PCH CEDROS BARRAMENTO PINHAL,-26.615,-49.4056
PCH CEDROS,-26.6444,-49.3564
PCH CEDROS JUSANTE DESATIVADA,-26.6539,-49.3497
PCH PERY RIO BONITO,-26.6031,-49.335
PCH PALMEIRAS BARRAMENTO,-26.6072,-49.3392
PCH PALMEIRAS JUSANTE,-26.6708,-49.325
PCH CEDROS JUSANTE,-26.74,-49.2728
ARROZEIRA,-26.7414,-49.2711
TIMBÓ NOVO,-26.8297,-49.2719
TIMBÓ NOVO,-26.8297,-49.2719
TIMBÓ,-26.8297,-49.2719
INDAIAL,-26.8911,-49.235
PCH SALTO RIO ENCANO,-26.9075,-49.1942
PASSO MANSO,-26.8917,-49.14
BLUMENAU,-26.8925,-49.1389
RIO DO TESTO,-26.7333,-49.1756
PCH SALTO BARRAMENTO,-26.88,-49.1056
PCH SALTO JUSANTE,-26.8808,-49.1014
ITOUPAVA,-26.7833,-49.0833
ITOUPAVA SECA,-26.8842,-49.0858
PCH SALTO BLUMENAU,-26.8786,-49.0889
BLUMENAU (PCD),-26.9186,-49.0656
BLUMENAU  (PCD),-26.9186,-49.0656
GARCIA,-26.9672,-49.0711
GASPAR (MONTANTE ETA),-26.9264,-48.9642
ILHOTA - MONTANTE,-26.9256,-48.8369
ILHOTA,-26.9061,-48.8481
ILHOTA-JUSANTE,-26.9025,-48.8325
ILHOTA-JUSANTE,-26.9025,-48.8325
LUIZ ALVES,-26.7239,-48.9311
SALSEIRO,-27.33,-49.33
BOTUVERA-MONTANTE,-27.1972,-49.0878
BOTUVERA,-27.1908,-49.0653
BRUSQUE (PCD),-27.1006,-48.9167
BRUSQUE,-27.0331,-48.8611
CAPTAÇÃO,-27.0208,-48.6628
PORTO ITAJAÍ,-26.9166666666667,-48.65
FOZ DO RIO PEQUENO,-27.5319,-49.0092
TRÊS BARRAS,-27.5881,-49.0172
PCH GARCIA,-27.4989,-48.995
PCH GARCIA BARRAMENTO,-27.5489,-49.0064
PCH GARCIA JUSANTE,-27.5197,-49.0064
BARRAGEM GARCIA,-27.5486,-49.0067
BLUMENAU,-27.0283,-49.0931
PCH SANTA ANA MONTANTE,-27.4997,-49.0436
PCH SANTA ANA BARRAMENTO,-27.4989,-49.0356
PCH SANTA ANA JUSANTE,-27.4886,-49.0019
GARCIA DE SÃO JOSÉ,-27.4808,-48.9803
PCH ANGELINA MONTANTE,-27.4783,-48.9761
PCH ANGELINA BARRAMENTO,-27.4561,-48.9839
PCH ANGELINA JUSANTE,-27.4167,-48.9544
PCH SÃO SEBASTIÃO MONTANTE,-27.4017,-49.0461
PCH SÃO SEBASTIÃO BARRAMENTO,-27.3997,-49.0325
FAZENDA BOA ESPERANÇA,-27.3925,-48.9994
MAJOR GERCINO,-27.4142,-48.9528
MAJOR GERCINO,-27.4142,-48.9528
CGH AGUTI MONTANTE,-27.32,-49.1217
CGH AGUTI BARRAMENTO,-27.3194,-49.1008
CGH SÃO SEBASTIÃO BARRAMENTO,-27.3192,-49.0419
CGH SÃO VALENTIM BARRAMENTO,-27.3236,-49.0258
CGH SÃO VALENTIM JUSANTE 2,-27.3175,-49.0122
CGH SÃO VALENTIM JUSANTE 1,-27.2967,-48.9703
NOVA TRENTO,-27.2861,-48.9336
SÃO JOÃO BATISTA,-27.275,-48.85
SÃO JOAO BATISTA,-27.275,-48.85
ETA CASAN - PORTO BELO,-27.1425,-48.6211
ETA CASAN LAGOA DO PERI,-27.7492,-48.5372
BRAÇO JUSANTE LAGOA PERI,-27.7291666666667,-48.5102777777778
PCH ETA CASAN - LAGOA DO PERI,-27.7283,-48.5106
LAGOA DO PERI,-27.7492,-48.5375
ALTO CUBATÃO,-27.7481,-48.9306
POÇO FUNDO,-27.7044,-48.8033
BRAÇO,-27.0239,-48.7044
CGH BARRA CLARA MONTANTE,-27.5297,-49.125
SANTO AMARO OU CAMBIRELA,-27.6833,-48.7833
CUBATÃO,-27.6925,-48.7108
ETA CASAN-MONTANTE,-27.6925,-48.7097
PALHOÇA,-27.7003,-48.6744
BIGUAÇU,-27.4378,-48.7547
VARGEM DO BRAÇO,-27.7583,-48.7903
ORLEANS - MONTANTE,-28.3586,-49.295
ORLEANS II,-28.3656,-49.2858
ORLEANS I,-28.3656,-49.2858
CGH RIO PALMEIRAS II MONTANTE,-28.4136,-49.2853
CGH RIO PALMEIRAS I JUSANTE,-28.4197,-49.2458
PEDRAS GRANDES,-28.4347,-49.1831
TB149B,-28.435,-49.1833
CAMBORIÚ,-27.0203,-48.6572
ETA CASAN - CAMBORIÚ,-27.0222,-48.6622
IMARUÍ,-28.2761,-48.8825
RIO DO FORNO MAMPITUBA,-29.2933,-49.8231
PAULO LOPES,-27.905,-48.6869
CANOAS,-27.0892,-48.6931
POVOAMENTO,-27.8989,-49.1297
CGH VARGINHA JELU BARRAMENTO,-27.9828,-49.1019
CGH VARGINHA JELU JUSANTE,-27.9867,-49.1064
DIVISA DE ANITÁPOLIS,-27.9956,-49.1161
PCH SANTA ROSA MONTANTE,-28.0017,-49.1139
PCH SANTA ROSA BARRAMENTO,-28.0131,-49.1225
SANTA ROSA DE LIMA,-28.0331,-49.1186
PCH NOVA FÁTIMA BARRAMENTO,-28.0414,-49.1283
PCH NOVA FÁTIMA JUSANTE,-28.0492,-49.13
PCH BARRA DO RIO CHAPÉU BARRAMENTO,-28.0817,-49.1481
PCH BARRA DO RIO CHAPÉU JUSANTE,-28.1161,-49.1394
PCH RIO FORTUNA BARRAMENTO,-28.1239,-49.1328
PCH RIO FORTUNA JUSANTE,-28.1278,-49.1203
PCH SÃO MAURICIO BARRAMENTO,-28.1208,-49.1197
PCH SÃO MAURICIO JUSANTE,-28.1569,-49.1214
GRÃO PARÁ,-28.1889,-49.2153
RIO PEQUENO,-28.2094,-49.195
RIO PEQUENO,-28.2094,-49.195
BRAÇO DO NORTE-MONTANTE,-28.2389,-49.1631
SÃO LUDGERO I,-28.3258,-49.1792
SÃO LUDGERO I,-28.3258,-49.1792
SÃO LUDGERO II,-28.3161,-49.1556
TB144,-28.3981,-49.16
TB151B,-28.4261,-49.1219
RIO DO POUSO,-28.4206,-49.1064
TB164B,-28.4811,-49.0389
TB150B,-28.4581,-48.9839
SÃO BONIFÁCIO,-27.8667,-48.9467
TUBARÃO,-28.47,-48.9917
TUBARÃO - ESCRIT. FISC. DE OBRAS,-28.465,-48.9839
TOMADA DAG US JL FAZ CRUZEIRO,-28.4742,-49.0439
TUBARÃO,-28.4636,-48.9747
PCH CAPIVARI BARRAMENTO,-28.1086,-48.9594
PCH CAPIVARI JUSANTE,-28.1175,-48.9714
SÃO MARTINHO - MONTANTE,-28.1666666666667,-48.9666666666667
SÃO MARTINHO,-28.1667,-48.9667
SÃO MARTINHO - JUSANTE,-28.1656,-48.9717
ETA CASAN - IMBITUBA,-28.115,-48.7456
PAULO LOPES,-28.0611,-48.7675
ARMAZEM CAPIVARI,-28.2606,-49.0147
TOMADA D'ÁGUA US. JORGE LACERDA,-28.4689,-48.9922
GRAVATAL,-28.3408,-49.0172
UR26,-28.535,-49.3011
UR42,-28.595,-49.2511
UR43,-28.6,-49.2381
IÇARA,-28.6958,-49.1731
UR45,-28.7269,-49.1781
AR69,-28.7889,-49.2981
USINA JORGE LACERDA BR-101,-28.4167,-49.0
SERRINHA MONTANTE,-28.6114,-49.5825
BARRAGEM SÃO BENTO MONTANTE,-28.6111,-49.5825
BARRAGEM SÃO BENTO,-28.6078,-49.5586
BARRAGEM SÃO BENTO JUSANTE,-28.6094,-49.5561
AR27,-28.6031,-49.6431
SERRINHA - JUS 200 M - CASAN,-28.6125,-49.5514
AR26,-28.5989,-49.4781
AR28,-28.6531,-49.49
FORQUILHINHA,-28.7492,-49.4744
AR83,-28.7475,-49.4753
FORQUILHINHA,-28.7492,-49.4744
AR73,-28.745,-49.4131
AR76,-28.7561,-49.4269
AR85,-28.825,-49.44
AR86,-28.845,-49.4569
MELEIRO,-28.8325,-49.6361
MELEIRO,-28.8342,-49.6225
ETA CASAN - MELEIRO,-28.8347,-49.485
FOZ DO MANUEL ALVES,-28.8536,-49.5897
FOZ DO MANUEL ALVES,-28.8536,-49.5897
FORQUILHA GRANDE,-28.9167,-49.5167
TURVO,-28.9422,-49.7022
ERMO,-28.9725,-49.6372
TAQUARUÇU,-28.9583,-49.6014
ARARANGUÁ,-28.9333,-49.4875
MARACANÃ,-29.0558,-49.6856
PRAIA GRANDE,-29.1953,-49.965
POÇO NEGRO,-29.2014,-49.9394
POÇO NEGRO,-29.2019,-49.9403
MAMPITUBA,-29.1547,-49.8264
